X_id,career_AST,career_FG%,career_PTS,name,position
freeljo01,0.4,45.9,3.2,Joel Freeland,Power Forward and Center
freemdo01,3.5,45.6,18.9,Donnie Freeman,Shooting Guard and Point Guard
freemga01,0.7,51.5,3.2,Gary Freeman,Small Forward
freemro01,0.4,37.9,3.0,Rod Freeman,Small Forward
freijma01,0.6,29.3,3.2,Matt Freije,Power Forward
freyfr01,0.6,28.9,3.8,Frido Frey,Forward
frienla01,1.1,32.7,4.0,Larry Friend,Shooting Guard
frinkpa01,1.1,34.0,2.6,Pat Frink,Shooting Guard
fritsji01,0.9,30.9,3.9,Jim Fritsche,Power Forward
fryech01,1.0,44.0,8.7,Channing Frye,Center and Power Forward
fryerbe01,3.0,44.7,6.3,Bernie Fryer,Shooting Guard
fucarfr01,0.3,26.8,5.0,Frank Fucarino,Forward
fuetshe01,0.4,30.0,2.6,Herm Fuetsch,Guard
fulksjo01,1.2,30.2,16.4,Joe Fulks,Power Forward
fulleca01,0.8,45.6,5.7,Carl Fuller,Center
fullehi01,0.5,37.5,2.0,Hiram Fuller,Power Forward
fulleto02,0.2,42.2,3.7,Todd Fuller,Center
fulleto01,1.9,36.4,4.0,Tony Fuller,Shooting Guard
fultzma01,3.4,41.4,7.7,Markelle Fultz,Shooting Guard
fundela01,0.6,50.6,6.4,Lawrence Funderburke,Power Forward
furlote01,2.4,45.9,10.7,Terry Furlow,Shooting Guard
gaborbi01,2.0,34.4,9.8,Bill Gabor,Shooting Guard
gadzuda01,0.4,50.0,4.7,Dan Gadzuric,Center and Power Forward
gaide01,0.0,-,0.0,Deng Gai,Center
gaineel01,0.5,22.7,1.5,Elmer Gainer,Forward/Center
gainebi01,0.0,50.0,2.0,Bill Gaines,Guard
gaineco01,3.1,42.4,3.1,Corey Gaines,Shooting Guard
gaineda01,0.0,25.0,3.3,David Gaines,Shooting Guard
gainere01,0.7,32.4,1.7,Reece Gaines,Point Guard
gainesu01,1.8,39.7,4.5,Sundiata Gaines,Shooting Guard and Point Guard
galemi01,3.7,46.4,7.4,Mike Gale,Point Guard and Shooting Guard
gallach01,0.0,100.0,3.0,Chad Gallagher,Center
gallaha01,1.8,39.8,13.0,Harry Gallatin,Power Forward and Small Forward
gallida01,2.0,42.5,15.9,Danilo Gallinari,Small Forward and Shooting Guard and Power Forward
gallola01,1.7,38.7,8.2,Langston Galloway,Shooting Guard and Point Guard
gambeda01,1.0,42.0,10.6,Dave Gambee,Small Forward and Power Forward
gamblke01,2.0,50.2,9.5,Kevin Gamble,Small Forward
ganttbo01,0.2,32.6,3.1,Bob Gantt,Forward/Center
garbajo01,1.7,41.5,8.0,Jorge Garbajosa,Power Forward
garceru01,0.4,31.8,1.2,Ruben Garces,Power Forward
garcial01,1.8,32.2,4.7,Alex Garcia,Shooting Guard
garcifr01,1.4,42.7,7.9,Francisco Garcia,Small Forward and Shooting Guard
gardnch01,0.3,40.6,4.7,Chuck Gardner,Power Forward
gardnea01,0.4,37.6,1.8,Earl Gardner,Forward
gardnke01,0.3,33.3,1.6,Kenneth Gardner,Small Forward
gardnth01,0.2,30.5,2.3,Thomas Gardner,Shooting Guard
gardnve01,1.6,34.4,8.9,Vern Gardner,Shooting Guard
garfija01,1.5,27.5,5.2,Jack Garfinkel,Guard
garinpa01,0.0,0.0,0.0,Patricio Garino,Shooting Guard
garlaga01,1.9,43.5,4.3,Gary Garland,Point Guard
garlawi01,4.7,43.0,9.4,Winston Garland,Point Guard
garmadi01,2.6,40.3,13.3,Dick Garmaker,Point Guard and Shooting Guard
garnebi01,0.5,27.2,1.5,Bill Garner,Center
garnech01,1.4,28.0,1.6,Chris Garner,Point Guard
garnebi02,1.3,49.0,5.5,Bill Garnett,Center and Power Forward
garneke01,3.7,49.7,17.8,Kevin Garnett,Small Forward and Center and Power Forward
garnema01,0.8,29.4,2.1,Marlon Garnett,Point Guard
garrebi01,1.8,40.7,6.5,Billy Garrett,Shooting Guard
garreca01,1.5,45.7,5.2,Calvin Garrett,Small Forward
garrede01,0.6,48.0,4.8,Dean Garrett,Center
garredi02,1.7,37.3,3.2,Diante Garrett,Point Guard
garredi01,2.5,42.3,10.3,Dick Garrett,Point Guard and Shooting Guard
garrero01,0.4,44.1,5.1,Rowland Garrett,Small Forward
garrito01,3.4,46.9,5.4,Tom Garrick,Shooting Guard
garrijo01,0.3,51.0,4.0,John Garris,Power Forward
garriki01,1.0,32.0,2.3,Kiwane Garris,Shooting Guard
garripa01,0.8,41.7,7.3,Pat Garrity,Power Forward and Small Forward
garviji01,0.0,25.0,0.3,Jim Garvin,Power Forward
gasolma01,3.4,48.3,15.0,Marc Gasol,Center
gasolpa01,3.2,50.7,17.0,Pau Gasol,Center and Power Forward
gatesfr01,1.4,28.1,4.5,Frank Gates,Guard
gatlich01,0.7,51.3,10.3,Chris Gatling,Center and Power Forward
gattike01,0.9,52.0,7.9,Kenny Gattison,Power Forward
gayru01,2.2,45.6,17.6,Rudy Gay,Power Forward and Small Forward
gaydaed01,0.9,41.3,3.7,Ed Gayda,Guard/Forward
gazean01,0.4,38.1,1.7,Andrew Gaze,Shooting Guard
gbinimi01,0.2,10.0,0.4,Michael Gbinije,Shooting Guard
gearyre01,1.1,34.4,2.1,Reggie Geary,Point Guard
geeal01,1.1,43.4,6.6,Alonzo Gee,Small Forward and Shooting Guard
geigema01,0.7,49.9,9.2,Matt Geiger,Center
gelabmi01,0.8,47.0,4.6,Mickael Gelabale,Shooting Guard and Small Forward
georgde01,0.9,39.2,5.6,Devean George,Small Forward
georgja01,4.3,36.4,10.2,Jack George,Point Guard and Shooting Guard
georgpa01,3.3,43.3,19.8,Paul George,Small Forward and Shooting Guard
georgta01,1.8,41.4,4.2,Tate George,Shooting Guard and Point Guard
georgma01,0.2,41.8,1.6,Marcus Georges-Hunt,Shooting Guard
gerargu01,1.3,43.8,8.4,Gus Gerard,Small Forward
gervide01,0.5,43.5,8.8,Derrick Gervin,Power Forward
gervige01,2.6,50.4,25.1,George Gervin,Shooting Guard and Small Forward
getchgo01,0.0,0.0,0.3,Gorham Getchell,Center
gianejo01,1.5,47.0,7.8,John Gianelli,Center
gibbsdi01,0.8,40.2,5.2,Dick Gibbs,Small Forward
gibsoda01,2.0,40.2,7.8,Daniel Gibson,Shooting Guard and Point Guard
gibsode01,2.9,31.4,6.4,Dee Gibson,Forward/Guard
gibsoho01,1.2,34.4,5.5,Hoot Gibson,Forward/Center
gibsojo01,1.4,41.5,6.7,Jonathan Gibson,Point Guard
gibsome01,0.7,30.0,1.4,Mel Gibson,Guard
gibsomi01,0.2,38.7,1.6,Mike Gibson,Power Forward
gibsota01,1.0,51.2,9.8,Taj Gibson,Power Forward
giddejr01,0.3,47.6,1.9,J.R. Giddens,Small Forward
gildetr01,0.0,100.0,1.0,Trey Gilder,Small Forward
gilesha01,1.5,50.3,7.0,Harry Giles,Power Forward
gilgesh01,3.3,47.6,10.8,Shai Gilgeous-Alexander,Point Guard
gilled01,1.2,36.1,3.1,Eddie Gill,Point Guard
gillke01,3.0,43.4,13.4,Kendall Gill,Shooting Guard and Small Forward
gillebe01,0.1,31.6,1.0,Ben Gillery,Center
gilleja01,0.0,0.0,1.0,Jack Gillespie,Forward
gillege01,0.1,9.1,0.6,Gene Gillette,Forward
gilliar01,1.2,48.9,13.7,Armen Gilliam,Power Forward and Small Forward
gillihe01,3.8,44.1,10.8,Herm Gilliam,Point Guard and Shooting Guard
gilmoar01,2.3,58.2,18.8,Artis Gilmore,Center
gilmowa01,0.4,42.6,2.1,Walt Gilmore,Power Forward
gilmuch01,1.5,32.5,5.8,Chuck Gilmur,Forward/Center
ginobma01,3.8,44.7,13.3,Manu Ginobili,Shooting Guard
giricgo01,1.5,44.2,9.6,Gordan Giricek,Small Forward and Shooting Guard
givenja01,0.9,40.1,6.7,Jack Givens,Small Forward
gladnmi01,0.2,42.4,2.2,Mickell Gladness,Power Forward
glamage01,1.7,24.8,9.3,George Glamack,Center/Forward
glassge01,1.5,43.3,7.7,Gerald Glass,Small Forward
glennmi01,1.6,54.2,7.6,Mike Glenn,Shooting Guard and Point Guard
glickno01,0.0,100.0,2.0,Normie Glick,Forward
gloucge01,0.7,40.2,4.9,Georgi Glouchkov,Power Forward
glovecl01,0.2,45.5,2.6,Clarence Glover,Power Forward
glovedi01,1.5,41.1,8.2,Dion Glover,Shooting Guard
glynian01,0.1,47.1,1.3,Andreas Glyniadakis,Center
gminsmi01,1.3,46.5,11.7,Mike Gminski,Center
goberru01,1.3,62.9,11.1,Rudy Gobert,Center
godfrda01,0.0,41.7,1.2,Dan Godfread,Center
golato01,4.2,43.1,11.3,Tom Gola,Shooting Guard and Small Forward
goldfbe01,0.0,0.0,1.0,Ben Goldfaden,Forward
goldwan01,2.8,40.7,6.3,Anthony Goldwire,Point Guard
gomesry01,1.5,44.5,10.1,Ryan Gomes,Power Forward and Small Forward
gondrgl01,1.4,47.3,5.8,Glen Gondrezick,Power Forward and Small Forward
gondrgr01,1.3,43.8,5.0,Grant Gondrezick,Shooting Guard
goodedr01,1.1,46.2,11.0,Drew Gooden,Small Forward and Center and Power Forward
goodrga01,4.7,45.6,18.6,Gail Goodrich,Shooting Guard and Point Guard
goodrst01,0.5,32.1,1.1,Steve Goodrich,Power Forward and Small Forward
goodwar01,1.2,42.9,6.3,Archie Goodwin,Point Guard and Shooting Guard
goodwbr01,0.9,26.1,1.4,Brandon Goodwin,Point Guard
goodwpo01,0.3,26.6,4.4,Pop Goodwin,Forward/Center
gordoaa01,2.2,45.0,12.5,Aaron Gordon,Power Forward and Small Forward
gordobe01,2.5,43.2,14.9,Ben Gordon,Shooting Guard
gordodr01,0.2,42.1,1.9,Drew Gordon,Power Forward
gordoer01,2.9,42.8,16.7,Eric Gordon,Shooting Guard and Point Guard
gordola01,1.5,39.1,5.6,Lancaster Gordon,Shooting Guard
gordopa01,0.8,0.0,0.8,Paul Gordon,Forward
gortama01,1.1,55.1,9.9,Marcin Gortat,Power Forward and Center
gottlle01,0.4,28.8,5.5,Leo Gottlieb,Guard
goudean01,0.5,39.3,4.0,Andrew Goudelock,Point Guard and Shooting Guard
govange01,3.2,40.5,7.7,Gerald Govan,Power Forward and Center
govedba01,1.0,31.6,3.3,Bato Govedarica,Point Guard
grabojo01,1.8,35.2,11.0,Joe Graboski,Power Forward and Center
graceri01,0.3,66.7,1.3,Ricky Grace,Point Guard
grahaca01,0.0,28.6,1.6,Calvin Graham,Guard
grahade01,2.6,34.3,4.7,Devonte' Graham,Point Guard
grahagr01,1.0,40.7,4.5,Greg Graham,Shooting Guard
grahajo01,0.5,48.3,5.9,Joey Graham,Small Forward
grahama01,1.1,39.8,4.7,Mal Graham,Point Guard
grahaor01,0.0,30.0,1.1,Orlando Graham,Power Forward
grahapa01,2.0,44.8,8.4,Paul Graham,Shooting Guard
grahast01,0.5,44.6,4.0,Stephen Graham,Shooting Guard and Small Forward
grahatr01,0.8,39.6,4.1,Treveon Graham,Shooting Guard
grandji01,0.3,51.7,3.0,Jim Grandholm,Power Forward
grandro01,0.6,40.4,2.4,Ron Grandison,Power Forward
grangda01,1.9,43.4,16.8,Danny Granger,Small Forward
grangst01,2.2,41.4,4.0,Stewart Granger,Point Guard
grantbr01,1.2,49.0,10.5,Brian Grant,Small Forward and Power Forward and Center
grantbu01,0.9,31.8,2.6,Bud Grant,Forward
grantga01,5.5,45.0,7.9,Gary Grant,Point Guard
grantgr01,2.7,38.3,2.8,Greg Grant,Point Guard
grantha01,1.6,46.9,9.9,Harvey Grant,Small Forward and Power Forward
grantho01,2.2,50.9,11.2,Horace Grant,Center and Power Forward
grantje01,1.0,46.1,8.8,Jerami Grant,Small Forward and Power Forward
grantje02,2.9,41.2,6.1,Jerian Grant,Point Guard
grantjo01,0.5,40.4,3.0,Josh Grant,Power Forward
grantpa01,0.2,44.8,1.8,Paul Grant,Center
granttr01,1.0,52.4,13.8,Travis Grant,Small Forward
grantdo01,0.0,0.0,0.0,Donte Grantham,Small Forward
gratedo01,1.5,16.7,2.0,Don Grate,Forward/Guard
gravebu01,0.3,33.3,1.3,Butch Graves,Shooting Guard
grayaa01,0.7,50.9,3.4,Aaron Gray,Center
grayde01,0.3,36.5,2.5,Devin Gray,Power Forward and Small Forward
grayed01,0.8,33.9,6.2,Ed Gray,Shooting Guard
grayev01,0.4,26.7,2.6,Evric Gray,Small Forward
grayga01,0.6,36.6,2.4,Gary Gray,Shooting Guard
grayjo01,2.4,26.8,6.4,Josh Gray,Point Guard
grayle01,2.2,46.9,10.8,Leonard Gray,Power Forward
grayst01,0.4,44.6,2.3,Stuart Gray,Center
graysy01,2.1,42.0,8.0,Sylvester Gray,Small Forward
graywy01,0.7,28.3,5.4,Wyndol Gray,Guard/Forward
grayeje01,1.4,45.7,7.4,Jeff Grayer,Shooting Guard and Small Forward
greacbo01,0.9,37.4,2.4,Bob Greacen,Small Forward
greenac01,1.1,49.4,9.6,A.C. Green,Power Forward and Small Forward
greenda02,1.6,42.4,9.0,Danny Green,Shooting Guard
greende01,0.3,21.4,0.9,Devin Green,Shooting Guard
greendr01,4.9,43.9,9.1,Draymond Green,Small Forward and Power Forward
greener01,0.8,37.7,3.1,Erick Green,Point Guard
greenge01,0.9,41.7,9.7,Gerald Green,Shooting Guard and Small Forward
greenja01,0.9,47.9,8.4,JaMychal Green,Power Forward
greenje02,1.6,44.1,13.2,Jeff Green,Small Forward and Power Forward
greenjo01,1.4,49.3,11.6,Johnny Green,Power Forward
greenke01,0.3,48.1,4.4,Ken Green,Power Forward
greenke02,0.3,41.2,4.4,Kenny Green,Small Forward
greenla01,0.8,43.0,5.2,Lamar Green,Center and Power Forward
greenli01,1.2,42.0,2.9,Litterial Green,Point Guard
greenlu01,0.3,38.3,4.3,Luther Green,Power Forward
greenmi01,1.3,48.0,11.5,Mike Green,Center
greenri01,5.5,46.9,9.4,Rickey Green,Point Guard
greense01,0.5,38.6,4.2,Sean Green,Shooting Guard
greensi01,3.3,38.7,9.2,Si Green,Shooting Guard and Point Guard
greensi02,0.9,45.4,7.5,Sidney Green,Center and Power Forward
greenst01,0.8,44.1,5.8,Steve Green,Small Forward
greenta01,0.6,28.0,1.6,Taurean Green,Shooting Guard and Point Guard
greento01,2.4,38.8,3.9,Tommie Green,Point Guard
greenwi01,1.4,42.5,8.3,Willie Green,Shooting Guard
greendo01,0.7,40.6,6.1,Donte Greene,Small Forward and Power Forward
greenor01,1.2,38.7,2.5,Orien Greene,Point Guard and Shooting Guard
greenje01,0.4,38.8,4.9,Jerry Greenspan,Shooting Guard
greenda01,2.0,47.7,10.2,Dave Greenwood,Power Forward
greerha01,4.0,45.2,19.2,Hal Greer,Point Guard and Shooting Guard
greerly01,1.3,43.3,4.1,Lynn Greer,Shooting Guard
gregoga01,1.3,43.6,8.9,Gary Gregor,Small Forward and Power Forward
gregocl01,0.6,45.6,5.4,Claude Gregory,Power Forward
greigjo01,0.0,53.8,2.1,John Greig,Small Forward
grekino01,0.0,-,0.0,Norm Grekin,Forward
greveke01,1.9,43.7,11.0,Kevin Grevey,Shooting Guard and Small Forward
greyde01,0.8,41.0,8.8,Dennis Grey,Center
griffad01,1.4,43.8,4.0,Adrian Griffin,Small Forward and Shooting Guard
griffbl01,4.5,50.2,21.9,Blake Griffin,Power Forward
griffed01,0.8,37.7,7.2,Eddie Griffin,Power Forward and Center
griffgr01,0.7,36.1,4.0,Greg Griffin,Small Forward
griffpa01,2.3,50.5,5.1,Paul Griffin,Power Forward and Center
griffta01,0.1,40.0,1.3,Taylor Griffin,Small Forward
griffda01,2.1,46.3,16.2,Darrell Griffith,Shooting Guard
grigsch01,1.0,36.8,2.3,Chuck Grigsby,Guard
grimmde01,0.0,28.6,1.6,Derek Grimm,Small Forward
grimswo01,0.0,35.7,2.9,Woody Grimshaw,Guard
groatdi01,2.7,36.8,11.9,Dick Groat,Point Guard
grossbo01,2.9,51.2,8.9,Bob Gross,Small Forward
grossmi01,0.4,44.1,4.1,Mike Grosso,Center
groteje01,0.4,54.5,1.3,Jerry Grote,Guard
grozaal01,2.4,47.4,22.5,Alex Groza,Center
grubadi01,0.5,66.7,2.0,Dick Grubar,Guard
grundan01,0.8,50.0,4.3,Anthony Grundy,Shooting Guard
grunfer01,2.0,47.7,7.4,Ernie Grunfeld,Shooting Guard and Small Forward
guarige01,0.3,37.6,3.2,Gene Guarilia,Small Forward
gudmupe01,1.0,49.4,4.6,Petur Gudmundsson,Center
gueriri01,5.0,41.6,17.3,Richie Guerin,Shooting Guard
guglito01,2.8,45.1,13.0,Tom Gugliotta,Small Forward and Power Forward
guibean01,0.5,32.8,2.7,Andres Guibert,Center and Power Forward
guidija01,0.3,40.2,1.5,Jay Guidinger,Center
gunthco01,0.8,33.2,10.6,Coulby Gunther,Forward
gunthda01,3.0,50.0,2.0,Dave Gunther,Forward
guokaal01,1.7,31.1,3.8,Al Guokas,Forward/Guard
guokama01,0.2,26.9,1.7,Matt Guokas,Forward
guokama02,3.0,48.9,5.8,Matt Guokas,Shooting Guard and Small Forward
gutiejo01,1.5,50.0,2.9,Jorge Gutierrez,Point Guard
guytoaj01,1.8,37.7,5.5,A.J. Guyton,Point Guard
hackeru01,1.1,41.1,5.5,Rudy Hackett,Power Forward
haddaha01,0.3,46.3,2.2,Hamed Haddadi,Center
hadnoji01,1.8,46.7,17.5,Jim Hadnot,Center
haffnsc01,1.8,40.3,4.3,Scott Haffner,Point Guard
hagancl01,3.2,45.4,17.7,Cliff Hagan,Small Forward
hagangl01,2.0,42.9,1.8,Glenn Hagan,Point Guard
haganto01,1.8,41.9,4.9,Tom Hagan,Point Guard and Shooting Guard
hahnro01,0.1,30.8,1.0,Robert Hahn,Center
hairsal01,1.0,33.6,2.2,Al Hairston,Shooting Guard
hairsha01,1.6,47.8,14.8,Happy Hairston,Power Forward and Small Forward
hairsli01,0.4,45.6,5.8,Lindsay Hairston,Small Forward
hairsma01,0.5,51.2,2.4,Malik Hairston,Shooting Guard
hairspj02,0.5,34.3,6.0,P.J. Hairston,Small Forward and Shooting Guard
haislma01,0.2,43.7,3.5,Marcus Haislip,Power Forward and Small Forward
halbech01,1.4,31.4,8.8,Chick Halbert,Center
halbrsw01,0.4,34.7,5.5,Swede Halbrook,Center
halebr01,3.0,33.3,9.1,Bruce Hale,Guard/Forward
haleha01,2.0,32.6,5.0,Hal Hale,Point Guard
haleyja01,0.2,42.5,3.5,Jack Haley,Power Forward and Center
halimsh01,1.7,40.0,6.2,Shaler Halimon,Shooting Guard and Small Forward
hallmi01,0.5,25.0,1.0,Mike Hall,Small Forward
hallije01,1.3,44.0,6.1,Jeff Halliburton,Shooting Guard
hamda01,0.5,51.8,2.7,Darvin Ham,Small Forward and Shooting Guard
hamerst01,0.2,52.6,2.2,Steve Hamer,Center
hamilda01,1.2,24.2,1.8,Dale Hamilton,Guard/Forward
hamilda02,1.2,39.4,2.8,Daniel Hamilton,Shooting Guard
hamilde01,0.8,51.1,4.6,Dennis Hamilton,Power Forward
hamiljo01,3.5,40.8,12.0,Joe Hamilton,Point Guard
hamiljo02,0.8,40.8,5.9,Jordan Hamilton,Small Forward
hamilju01,0.8,46.4,6.1,Justin Hamilton,Center
hamilra01,1.7,25.5,6.0,Ralph Hamilton,Guard/Forward
hamilri01,3.4,44.9,17.1,Richard Hamilton,Small Forward and Shooting Guard
hamilro01,2.6,40.0,4.6,Roy Hamilton,Point Guard
hamilst01,0.5,37.2,4.5,Steve Hamilton,Small Forward
hamilta01,0.6,52.6,2.2,Tang Hamilton,Small Forward
hamilth01,0.5,40.0,3.2,Thomas Hamilton,Center
hamilze01,0.2,44.0,4.4,Zendon Hamilton,Center and Power Forward
hammige01,0.3,40.0,1.8,Geert Hammink,Center
hammoju01,1.3,51.4,10.8,Julian Hammond,Small Forward
hammoto01,0.6,48.0,5.3,Tom Hammonds,Power Forward
hammoaj01,0.2,40.5,2.2,A.J. Hammons,Center
hamoojo01,3.0,33.5,9.9,Joe Hamood,Shooting Guard
hancoda01,0.7,53.0,3.5,Darrin Hancock,Small Forward
handlbe01,0.5,52.3,4.3,Ben Handlogten,Center
hankice01,0.3,27.6,4.9,Cecil Hankins,Guard
hankiph01,0.2,49.1,3.9,Phil Hankinson,Small Forward
hannadu01,2.5,25.0,4.0,Dusty Hannahs,Shooting Guard
hannual01,1.7,35.4,6.0,Alex Hannum,Power Forward
hanrado01,0.6,34.4,1.8,Don Hanrahan,Forward
hansro01,2.6,38.0,7.0,Rollen Hans,Shooting Guard
hansbbe01,0.8,33.3,2.0,Ben Hansbrough,Point Guard
hansbty01,0.4,43.9,6.7,Tyler Hansbrough,Power Forward
hansebo01,1.6,46.8,6.9,Bob Hansen,Shooting Guard
hansegl01,0.8,41.2,5.3,Glenn Hansen,Shooting Guard
hansela01,0.9,50.9,5.1,Lars Hansen,Center
hansetr01,0.5,35.4,3.0,Travis Hansen,Small Forward
hansore01,0.1,50.0,0.8,Reggie Hanson,Small Forward
hanzlbi01,2.8,43.4,7.2,Bill Hanzlik,Small Forward and Power Forward
haranlu01,0.5,37.6,3.6,Luke Harangody,Power Forward
hardaan01,5.0,45.8,15.2,Anfernee Hardaway,Small Forward and Point Guard and Shooting Guard
hardati01,8.2,43.1,17.7,Tim Hardaway,Point Guard
hardati02,1.8,41.8,13.1,Tim Hardaway Jr.,Shooting Guard
hardeja01,6.2,44.3,24.3,James Harden,Shooting Guard and Point Guard
hardire01,1.7,41.9,9.5,Reggie Harding,Center
hardnch01,0.6,42.3,7.3,Charlie Hardnett,Power Forward
hardyal01,0.4,43.1,3.2,Alan Hardy,Shooting Guard
hardyda01,0.5,43.2,5.2,Darrell Hardy,Forward
hardyja01,1.3,48.1,5.7,James Hardy,Small Forward and Power Forward
hargeir01,1.7,45.0,10.3,Ira Harge,Center
hargijo01,1.4,40.0,8.6,John Hargis,Guard/Forward
harklma01,0.9,47.6,7.3,Maurice Harkless,Small Forward
harknje01,1.8,44.0,7.2,Jerry Harkness,Point Guard
harlisk01,1.4,45.6,4.1,Skip Harlicka,Point Guard
harmoje01,1.2,39.6,4.6,Jerome Harmon,Shooting Guard
harpede01,5.5,46.3,13.3,Derek Harper,Shooting Guard and Point Guard
harpeju01,0.2,34.0,2.0,Justin Harper,Power Forward
harpemi01,0.6,47.4,5.0,Mike Harper,Power Forward
harpero01,3.9,44.6,13.8,Ron Harper,Shooting Guard and Point Guard
harprma01,1.4,48.1,11.5,Matt Harpring,Shooting Guard and Small Forward
harremo01,1.2,62.9,11.2,Montrezl Harrell,Power Forward and Center
harrejo01,0.3,43.8,3.5,Josh Harrellson,Power Forward and Center
harriad01,0.6,29.7,1.6,Adam Harrington,Shooting Guard
harrial01,1.7,44.4,13.5,Al Harrington,Power Forward and Center and Small Forward
harriju01,3.1,37.1,5.2,Junior Harrington,Shooting Guard and Point Guard
harriot01,0.6,50.5,7.4,Othella Harrington,Center and Power Forward
harriar01,2.7,39.6,9.1,Art Harris,Point Guard and Shooting Guard
harribe01,0.1,18.2,0.5,Bernie Harris,Power Forward
harribi01,1.5,39.8,8.0,Billy Harris,Shooting Guard
harribo01,1.5,38.5,6.8,Bob Harris,Power Forward and Small Forward
harrich01,1.1,24.8,2.5,Chris Harris,Shooting Guard
harride01,3.9,43.2,10.8,Devin Harris,Point Guard and Shooting Guard
harriel01,0.5,0.0,0.0,Elias Harris,Small Forward
harriga01,2.1,46.0,12.4,Gary Harris,Shooting Guard
harrijo01,1.5,47.5,9.4,Joe Harris,Shooting Guard
harrilu01,1.4,42.6,7.2,Lucious Harris,Point Guard and Shooting Guard
harrima01,1.4,38.0,6.2,Manny Harris,Shooting Guard
harrimi01,0.2,46.4,3.4,Mike Harris,Power Forward
harrist01,1.1,43.4,7.0,Steve Harris,Shooting Guard
harrite01,0.8,30.0,2.3,Terrel Harris,Shooting Guard
harrito02,1.9,47.1,15.4,Tobias Harris,Power Forward and Small Forward
harrito01,0.6,29.1,4.9,Tony Harris,Shooting Guard
harriaa01,0.5,26.1,2.3,Aaron Harrison,Shooting Guard
harrian01,2.8,37.3,7.0,Andrew Harrison,Point Guard
harribo02,2.7,35.2,7.2,Bob Harrison,Point Guard and Shooting Guard
harrida01,0.2,53.0,5.0,David Harrison,Center
harrish01,2.0,44.2,6.5,Shaquille Harrison,Point Guard
hartja01,2.3,41.7,4.8,Jason Hart,Point Guard
hartjo01,1.3,43.5,7.9,Josh Hart,Shooting Guard
harteis01,0.5,48.8,1.9,Isaiah Hartenstein,Power Forward
harvean01,0.3,40.7,3.0,Antonio Harvey,Power Forward
harvedo01,0.8,46.0,5.6,Donnell Harvey,Power Forward and Small Forward
haskisc01,0.2,46.7,2.0,Scott Haskin,Center
haskicl01,3.5,44.9,12.8,Clem Haskins,Point Guard and Shooting Guard
hasleud01,0.9,49.0,7.6,Udonis Haslem,Power Forward and Center
hassetr01,1.8,44.5,5.8,Trenton Hassell,Shooting Guard and Small Forward
hassebi01,2.0,27.9,4.5,Billy Hassett,Guard
hassejo01,1.3,42.1,5.9,Joe Hassett,Shooting Guard
hastisc01,0.5,44.1,2.8,Scott Hastings,Power Forward and Center
hastoki01,0.3,23.2,1.2,Kirk Haston,Power Forward and Small Forward
hattove01,1.4,34.4,5.5,Vern Hatton,Point Guard and Shooting Guard
havlijo01,4.8,43.9,20.8,John Havlicek,Shooting Guard and Small Forward
hawessp01,1.9,45.7,8.7,Spencer Hawes,Power Forward and Center
hawesst01,1.9,48.3,8.4,Steve Hawes,Center and Power Forward
hawkiro01,1.5,45.3,12.7,Bubbles Hawkins,Shooting Guard
hawkico01,4.1,47.9,18.7,Connie Hawkins,Power Forward and Small Forward
hawkihe01,2.9,46.1,14.7,Hersey Hawkins,Shooting Guard
hawkiju01,0.8,38.5,2.3,Juaquin Hawkins,Shooting Guard
hawkima01,1.3,28.2,3.9,Marshall Hawkins,Forward
hawkimi01,1.6,37.7,1.8,Michael Hawkins,Point Guard
hawkito01,1.1,44.7,8.7,Tom Hawkins,Power Forward and Small Forward
hawthna01,0.7,42.1,5.4,Nate Hawthorne,Shooting Guard
hayesch01,1.2,49.8,3.7,Chuck Hayes,Center and Power Forward
hayesel01,1.8,45.2,21.0,Elvin Hayes,Center and Power Forward
hayesja01,1.1,41.5,8.3,Jarvis Hayes,Shooting Guard and Small Forward
hayesji01,1.0,42.2,3.1,Jim Hayes,Shooting Guard
hayesni01,0.7,33.3,3.0,Nigel Hayes,Small Forward
hayesst01,0.4,48.2,2.6,Steve Hayes,Center
haywago01,3.4,44.6,15.1,Gordon Hayward,Power Forward and Small Forward
haywala01,0.5,34.7,2.9,Lazar Hayward,Small Forward
haywobr01,0.5,52.8,6.8,Brendan Haywood,Center
haywosp01,1.8,46.9,20.3,Spencer Haywood,Power Forward
hazenjo01,0.5,35.3,3.0,John Hazen,Guard
abdulma01,4.9,44.1,12.6,Walt Hazzard,Point Guard and Shooting Guard
headlu01,2.1,42.3,8.2,Luther Head,Point Guard and Shooting Guard
healsh01,0.8,27.3,2.0,Shane Heal,Point Guard
heanebr01,0.4,54.2,2.0,Brian Heaney,Guard
heardga01,1.6,41.4,8.7,Gar Heard,Power Forward
hearnre01,0.0,50.0,1.0,Reggie Hearn,Shooting Guard
heddehe01,0.4,22.2,0.8,Herm Hedderick,Guard
heggsal01,0.0,60.0,2.0,Alvin Heggs,Small Forward
heinsto01,2.0,40.5,18.6,Tom Heinsohn,Power Forward and Small Forward
hemridi01,0.7,37.7,6.3,Dick Hemric,Power Forward
hendeal01,0.6,46.9,7.8,Alan Henderson,Power Forward and Center and Small Forward
